SetEnemy,856,-24,300,856,360,0,856,744,100,2,2
Wait,50,,,,,,,,,,
SetEnemy,516,-24,300,516,360,0,516,744,100,1,2
Wait,50,,,,,,,,,,
SetEnemy,664,-24,300,664,360,0,664,744,100,0,2
Wait,400,,,,,,,,,,
SwitchSkip,,,,,,,,,,,
Wait,20,,,,,,,,,,
SwitchSkip,,,,,,,,,,,
SetEnemy,429,-24,180,429,360,0,429,744,180,0,2
Wait,25,,,,,,,,,,
SetEnemy,429,-24,180,429,360,0,429,744,180,1,2
Wait,100,,,,,,,,,,
SetEnemy,582,-24,180,582,360,0,582,744,180,0,2
Wait,25,,,,,,,,,,
SetEnemy,582,-24,180,582,360,0,582,744,180,1,2
Wait,100,,,,,,,,,,
SetEnemy,735,-24,180,735,360,0,735,744,180,0,2
Wait,25,,,,,,,,,,
SetEnemy,735,-24,180,735,360,0,735,744,180,1,2
Wait,100,,,,,,,,,,
SetEnemy,658,-24,180,658,360,0,658,744,180,0,2
Wait,25,,,,,,,,,,
SetEnemy,658,-24,180,658,360,0,658,744,180,1,2
Wait,100,,,,,,,,,,
SetEnemy,505,-24,180,505,360,0,505,744,180,0,2
Wait,25,,,,,,,,,,
SetEnemy,505,-24,180,505,360,0,505,744,180,1,2
Wait,360,,,,,,,,,,
SetEnemy,582,-24,40,582,200,0,-120,0,60,6,3
Wait,600,,,,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,150,,,,,,,,,,
SetItem,1,598,-16,,,,,,,,
End,,,,,,,,,,,
