SetDZ,841,-28,92,56,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,620,-25,536,50,,,,,,,
Wait,84,,,,,,,,,,
SetDZ,544,-25,536,50,,,,,,,
Wait,84,,,,,,,,,,
SetDZ,620,-25,536,50,,,,,,,
Wait,84,,,,,,,,,,
SetDZ,544,-25,536,50,,,,,,,
Wait,84,,,,,,,,,,
SetDZ,735,-340,306,680,,,,,,,
Wait,84,,,,,,,,,,
SetDZ,429,-340,306,680,,,,,,,
Wait,84,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,21,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,21,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,21,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,21,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,17,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,17,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,17,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
Wait,17,,,,,,,,,,
SetDZ,309,-28,66,56,,,,,,,
SetDZ,855,-28,66,56,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,16,,,,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
SetDZ,323,-454,94,908,,,,,,,
SetDZ,669,-454,438,908,,,,,,,
Wait,168,,,,,,,,,,
SetDZ,303,-454,54,908,,,,,,,
SetDZ,649,-454,478,908,,,,,,,
Wait,168,,,,,,,,,,
SetDZ,483,-454,414,908,,,,,,,
SetDZ,829,-454,118,908,,,,,,,
Wait,168,,,,,,,,,,
SetDZ,409,-454,266,908,,,,,,,
SetDZ,755,-454,266,908,,,,,,,
Wait,168,,,,,,,,,,
SetItem,0,412,-16,,,,,,,,
SetItem,1,444,-16,,,,,,,,
SetDZ,337,-529,122,1058,,,,,,,
SetDZ,673,-529,430,1058,,,,,,,
Wait,672,,,,,,,,,,
SetItem,0,720,-16,,,,,,,,
SetItem,1,752,-16,,,,,,,,
SetDZ,491,-529,430,1058,,,,,,,
SetDZ,827,-529,122,1058,,,,,,,
SetItem,0,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,672,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,42,,,,,,,,,,
Wait,63,,,,,,,,,,
Wait,63,,,,,,,,,,
SetDZ,393,-794,234,1588,,,,,,,
SetDZ,739,-794,298,1588,,,,,,,
Wait,336,,,,,,,,,,
SetDZ,288,-794,24,1588,,,,,,,
SetDZ,634,-794,508,1588,,,,,,,
Wait,336,,,,,,,,,,
SetItem,0,424,-16,,,,,,,,
SetItem,1,456,-16,,,,,,,,
SetDZ,338,-794,124,1588,,,,,,,
SetDZ,684,-794,408,1588,,,,,,,
Wait,336,,,,,,,,,,
SetDZ,518,-794,484,1588,,,,,,,
SetDZ,864,-794,48,1588,,,,,,,
Wait,336,,,,,,,,,,
SetItem,1,566,-16,,,,,,,,
SetItem,1,598,-16,,,,,,,,
Wait,168,,,,,,,,,,
SetItem,1,582,-16,,,,,,,,
Wait,8,,,,,,,,,,
SetItem,1,582,-16,,,,,,,,
Wait,8,,,,,,,,,,
SetItem,1,582,-16,,,,,,,,
Wait,8,,,,,,,,,,
SetItem,1,582,-16,,,,,,,,
Wait,9,,,,,,,,,,
SetItem,1,582,-16,,,,,,,,
Wait,9,,,,,,,,,,
SetDZ,289,-76,26,152,,,,,,,
SetDZ,875,-76,26,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,292,-76,33,152,,,,,,,
SetDZ,872,-76,33,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,296,-76,40,152,,,,,,,
SetDZ,868,-76,40,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,299,-76,47,152,,,,,,,
SetDZ,865,-76,47,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,303,-76,54,152,,,,,,,
SetDZ,861,-76,54,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,306,-76,61,152,,,,,,,
SetDZ,858,-76,61,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,310,-76,68,152,,,,,,,
SetDZ,854,-76,68,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,313,-76,75,152,,,,,,,
SetDZ,851,-76,75,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,317,-76,82,152,,,,,,,
SetDZ,847,-76,82,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,320,-76,89,152,,,,,,,
SetDZ,843,-76,89,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,324,-76,96,152,,,,,,,
SetDZ,840,-76,96,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,327,-76,103,152,,,,,,,
SetDZ,837,-76,103,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,331,-76,110,152,,,,,,,
SetDZ,833,-76,110,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,334,-76,117,152,,,,,,,
SetDZ,830,-76,117,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,338,-76,124,152,,,,,,,
SetDZ,826,-76,124,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,341,-76,131,152,,,,,,,
SetDZ,823,-76,131,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,345,-76,138,152,,,,,,,
SetDZ,819,-76,138,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,348,-76,145,152,,,,,,,
SetDZ,816,-76,145,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,352,-76,152,152,,,,,,,
SetDZ,812,-76,152,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,355,-76,159,152,,,,,,,
SetDZ,809,-76,159,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,359,-76,166,152,,,,,,,
SetDZ,805,-76,166,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,362,-76,173,152,,,,,,,
SetDZ,802,-76,173,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,366,-76,180,152,,,,,,,
SetDZ,798,-76,180,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,369,-76,187,152,,,,,,,
SetDZ,795,-76,187,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,372,-76,194,152,,,,,,,
SetDZ,792,-76,194,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,376,-76,201,152,,,,,,,
SetDZ,788,-76,201,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,380,-76,208,152,,,,,,,
SetDZ,784,-76,208,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,383,-76,215,152,,,,,,,
SetDZ,781,-76,215,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,387,-76,222,152,,,,,,,
SetDZ,777,-76,222,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,390,-76,229,152,,,,,,,
SetDZ,774,-76,229,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,394,-76,236,152,,,,,,,
SetDZ,770,-76,236,152,,,,,,,
Wait,42,,,,,,,,,,
SetDZ,399,-76,246,152,,,,,,,
SetDZ,765,-76,246,152,,,,,,,
SwitchSkip,,,,,,,,,,,
Wait,714,,,,,,,,,,
Kill,,,,,,,,,,,
End,,,,,,,,,,,
