SetEnemy,735,-24,210,735,280,0,582,744,210,1,2
Wait,120,,,,,,,,,,
SetEnemy,429,-24,210,429,280,0,582,744,210,1,2
SetEnemy,735,-24,210,735,280,0,582,744,210,1,2
Wait,120,,,,,,,,,,
SetEnemy,429,-24,210,429,280,0,582,744,210,1,2
SetEnemy,735,-24,210,735,280,0,582,744,210,1,2
Wait,120,,,,,,,,,,
SetEnemy,429,-24,210,429,280,0,582,744,210,1,2
SetEnemy,735,-24,210,735,280,0,582,744,210,1,2
Wait,120,,,,,,,,,,
SetEnemy,429,-24,210,429,280,0,582,744,210,2,2
SetEnemy,735,-24,210,735,280,0,582,744,210,2,2
Wait,420,,,,,,,,,,
SwitchSkip,,,,,,,,,,,
SetItem,0,574,-16,,,,,,,,
SetItem,1,590,-16,,,,,,,,
Wait,90,,,,,,,,,,
SetItem,0,429,-16,,,,,,,,
SetItem,1,735,-16,,,,,,,,
Wait,120,,,,,,,,,,
SwitchSkip,,,,,,,,,,,
SetEnemy,582,-24,180,582,150,0,-150,-60,180,4,3
End,,,,,,,,,,,
